note_id,guid,notetype,assignment,original_tags,new_tags
1498349436920,uUj~!:q.|N,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436921,j0WCH^|]3p,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436922,bw0l#w%!#A,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436923,"w}nw,^7Q^@",HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436924,tB5&U.[LHQ,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436925,v<D#-BPmG$,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436926,m@/Bm{OQ?,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436927,"kVV^CC,2jU",HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436928,D=(Ykn~#{l,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436929,B[p2)bK;3^,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436930,b?}=>GBv;9,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436931,"B~9nhp,rI.",HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436932,yOxdFAYKe9,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436933,E7phnWo`97,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436934,y1J/fm>8L3,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436935,f.mLUlOcr:,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436936,"Az3?4U6,du",HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436937,J.{)l&z^HC,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436938,IJGLcmZ6(/,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436939,ft6Y@FcWD=,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436940,wDlA9>tOvz,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436941,OnMm.nC!*(,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436942,bd#Un_;`jJ,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436943,D{0dIzJ}58,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436944,BIdwUiwHsd,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436945,AUbGOR3Y%O,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436946,y:n+Z%paL/,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436947,JjQPM)%EWq,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436948,DODkYmk-HD,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436949,lC}!{u#vxG,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436950,Og3_?(RYUu,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436951,FXJY:>y;VG,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436952,n;YG2Y%:.7,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436953,chRt9;4Xgb,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436954,n-_*JP%(&b,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436955,kBQpjeF/iv,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436956,"d%%I,2YwQL",HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436957,y~>*UR=W(i,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436958,otI00KhdX-,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436959,vCdDVc6c{#,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436960,pg4omv?n2^,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436961,rZ!K)6j%Iw,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436962,k3y*Vwe2*7,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436963,e7ke~Xt*|F,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436964,J/1qGN*BJh,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436965,l.Xe}_7]9R,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436966,f@.LjQ=Jb~,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436967,ivqv@%^St0,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436968,LI=Pi).4ez,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436969,s[^IvOM7;=,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436970,tB{;[ZU{AK,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436971,OM%tnoKdA9,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436972,tn#WpuCkqP,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436973,cS[CcA2wW!,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436974,yaNlX3F9tr,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436975,b-*]/loO*.,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436976,l*dX77IKeN,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436977,sP<Mgo`y&8,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436978,lwCwgs|>Yc,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436979,wY3bBK/EY%,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436980,o`r1O@c`9y,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436981,igp&*/v+3#,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436982,hgnqu~jk5Y,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436983,t}tM0+y-BP,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436984,Q(C^rs_jf(,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436985,EQZ6C9;)mo,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436986,Oe/TiemrZ[,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436987,Ew%4[@I1U$,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436988,htzG>Xc?`0,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436989,CmkV`EjdbG,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436990,Cir)pl1vv.,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436991,"r,]#54g06=",HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436992,Ec^`e}LB48,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436993,KH)A<lYjOR,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436994,MFKU/1x!Yc,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436995,NeY`;=^>Y],HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436996,Gor;9.JbLA,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436997,o.:1Du))kg,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349436998,e1b+eBd101,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349436999,NF1[7h?!JE,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349437000,so{olvx8Zu,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349437001,oDtYhJj}_*,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349437002,d@&K57iY%{,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349437003,GouY4q%n[[,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349437004,tj2pEj$OBb,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349437005,E(hEuSKyJ!,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349437006,l?w=w}L1xa,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349437007,E$u>g4c{d9,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349437008,HQV034z$DK,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349437009,g<[yb_T?8D,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349437010,"i-l<O<],c%",HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349437011,H`C}=?ed5`,HJI Shared,exp::control,HJI_C27 Restaurants,HJI_C27 Restaurants exp::control
1498349437012,iS+xA}=QWs,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349437013,fp9n@T]6/`,HJI Shared,exp::treatment,HJI_C27 Restaurants,HJI_C27 Restaurants exp::treatment
1498349437014,M$T`g[W(~%,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437015,QP5i@z84=a,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437016,pXB>fzOyVF,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437017,h`wOP>GB[&,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437018,EWur;k&LI|,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437019,xD4xe/dSj<,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437020,N}1MO)O]i.,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437021,k/{p5v8TnY,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437022,D/R=>|fj05,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437023,"Ay{`;8sh7,",HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437024,l:]z?MW)jY,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437025,o2:aI6a>=x,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437026,j}FuP5`Q~p,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437027,nU5as2F!nS,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437028,DA.8r=d;Qz,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437029,eU0C>Jc)G&,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437030,vS7K$qpdo7,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437031,nTmR{tw)ep,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437032,uBPkUz<Vff,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437033,wR;PVho`Y,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437034,gxhaV|g#(K,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437035,MnI`0teIHz,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437036,l4c4X&Gh*0,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437037,o^yV82pic4,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437038,qV_@;^7NYy,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437039,QI<t*?Q`w},HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437040,O6#<5(_Iva,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437041,vNHHe*m|9},HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437042,"qnSq:@w,8Y",HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437043,f5$0s!TX*L,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437044,l`!.A)9.06,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437045,c<Y*}s~w,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437046,n`(+zg}L|G,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437047,A&wuRtW^l|,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437048,lapQ;UPcQN,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437049,r|}q>&gr{R,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437050,nmG;F#Nen&,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437051,mi&-Z:^w;N,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437052,vjMYX3yeN=,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437053,c#e{6cR`E>,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437054,zV?f7A7=V/,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437055,HA8i|u8g2[,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437056,Ci]H4pDYF*,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437057,C:v?bbLiXM,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437058,g&-(u]&=)+,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437059,QqA=E]yypt,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437060,r9rZDNKZ=1,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437061,u2Lz;3U=JN,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437062,d_5@U%9$5>,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437063,mQeilXc!?;,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437064,"Q;FxKOtK,W",HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437065,PG(bSl2f`p,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437066,B(LHqKfr&w,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437067,E7?O}b0gR[,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437068,J~hTf8V=JR,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437069,y6%RP[Ju2a,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437070,mk-]bdx6o),HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437071,v*E=&6:b[x,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437072,w[Xb38}*-E,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437073,e>IAH3gY.|,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437074,"z2-5>y;P,8",HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437075,oRD2vy}n<;,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437076,K7a/A7gr8k,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437077,"F,-gBkUxGk",HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437078,t%3)h-G51H,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437079,pUf9pw::3V,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437080,P)[@ry>M#t,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437081,L=mZY61kSQ,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437082,N<[HP7Xp0d,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437083,u}a:RS1q4.,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437084,uePhtkgRw8,HJI Shared,exp::control,HJI_C28 Nominalization,HJI_C28 Nominalization exp::control
1498349437085,rIo<~OV}N9,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437086,nQb|Bn~?em,HJI Shared,exp::treatment,HJI_C28 Nominalization,HJI_C28 Nominalization exp::treatment
1498349437087,un*k30/8e),HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437088,l/jYtUhav8,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437089,lLVmPMmRQ,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437090,z/((!~-2a.,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437091,iW_Isk{^XX,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437092,edZ8x06{u[,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437093,iYlk--m2xk,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437094,"o2,H%B`bll",HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437095,l+xEfoF~)/,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437096,HOlJW-~[/(,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437097,t-(zIo&-o.,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437098,qUcG(iuK`8,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437099,Dtpf~x%@O=,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437100,DZ43+=wC;E,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437101,n`U^b+w(2C,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437102,kV6SINx8w6,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437103,nDe|CbLdI?,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437104,wTaJkQS}Fb,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437105,nkd9:Ve^m!,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437106,bmMEBrxQ.l,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437107,Ob?PA|L2pZ,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437108,HAN`Y~&1>c,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437109,"KWrtCB>-b,",HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437110,vY-^7uRTB*,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437111,r;.K)zsQ(b,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437112,h04iZaRZ=Q,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437113,IaEWA{FOsy,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437114,I4[%0ZbY[b,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437115,g[S=^-#1qc,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437116,JEKH0+kx97,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437117,B0+[pH2TtR,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437118,wp;HgA?;R-,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437119,IC{-08LDfG,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437120,di4v<K_{p(,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437121,O@o=w4PC=7,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437122,"g`Y]ELW,.l",HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437123,iJ5Y_79Q1R,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437124,gbsQWA?<M>,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437125,"H{-P,?dtd)",HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437126,wvwkS)sTQv,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437127,lRc{r;q[$i,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437128,p4v.oC/5Xr,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437129,Fr*@}i6bf},HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437130,qpPIq:OSx_,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437131,u#Y+u+B5tz,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437132,"G80*q~48,f",HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437133,H+N!L=v(va,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437134,mbdf&TWhd3,HJI Shared,exp::treatment,HJI_C29 WaGa,HJI_C29 WaGa exp::treatment
1498349437135,EIy5[(uv~o,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
1498349437136,OU!]:r2Y~%,HJI Shared,exp::control,HJI_C29 WaGa,HJI_C29 WaGa exp::control
